OBJECTID,ZoningCode,Description,ZoningGroup,Link,Link_Fr,Description_Fr,GlobalID,Shape__Area,Shape__Length
78,CR,Regional Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/edfd0e7e022e496f964f5ef9876365a9/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/1355351ae9b04536ab0a2049a2797527/data,Commerciale régionale,b4439ace-f002-464b-bc6c-7ad9b92486f4,93763.890625,1423.62438880811
79,CR,Regional Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/edfd0e7e022e496f964f5ef9876365a9/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/1355351ae9b04536ab0a2049a2797527/data,Commerciale régionale,4d24e70a-3355-4db1-a524-cb8627549be6,15177.07421875,550.605261593145
80,EP,Environmental Protection,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/67252d65485b40abbf0427bee6a546aa/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/cdfc1322960c4c708268ce8c82757546/data,Protection de l'environnement,f8f1cb1e-49ef-42ca-976c-49f49b532729,345875.623046875,2563.17363813478
81,EP,Environmental Protection,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/67252d65485b40abbf0427bee6a546aa/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/cdfc1322960c4c708268ce8c82757546/data,Protection de l'environnement,332fd2d6-cdee-493b-92c3-1adf222feca0,5189327.3046875,10966.6069534001
82,IM,Medium Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/fad813e9fcde4d9aa11d60dfcac532a1/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/a2481ca876dd4804b15358456bfa33ea/data,Industrie moyenne,cad92a05-8955-4d82-b29d-635dfc04f064,1414.515625,156.206751935343
83,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,1cd2e569-5f60-4b60-9e26-c46255764990,19103.056640625,717.573501984894
84,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,92c10e9e-0d79-4401-bc63-2def8dda1530,84948.443359375,1488.05223651939
85,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,62fbafa7-40e4-484b-8958-7de541201ec0,51632.50390625,1127.59889862228
86,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,ee0358af-3417-4fde-9623-1b5bfa840fff,1413.888671875,155.800713148191
87,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,10c1b320-f325-4874-8ebf-c9eba47e0467,19109.86328125,732.844899208824
88,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,1c62119c-530c-4ea3-b581-e873018c01ba,5586.880859375,305.205729680568
89,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,4dc31777-2081-40b1-9038-cbc81910fbb3,1852.2734375,182.691898038558
90,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,f23f3bd4-d764-4577-af45-ba7a49b79c36,4170.333984375,374.285312324482
91,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,fb4b7a53-ab69-48ef-8c3f-45c0fd5d1b5a,3232.36328125,243.991271568284
92,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,b45ab522-34e9-4ee7-b392-e9dded9581b0,8533.28125,384.976481388484
93,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,32a5bf10-b796-4b15-ad3f-3fe4ee0a2db0,6846.935546875,345.798027910362
94,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,ffe40e78-4d3d-41b6-a66b-411061485c47,1491.71484375,183.314392507654
95,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,5120ed00-2b48-4b6c-a69c-a2cfeaca6dd0,472.310546875,91.9799228735061
96,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,264bac00-0c0b-48e7-be84-23bed9dfc457,353.7734375,76.301487019273
97,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,f0ae17ca-10af-4b74-bf48-d17b9947c4be,11609.955078125,621.638756364785
98,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,36247907-9c93-44e6-b44d-7149334908d9,452052.40625,5920.83481441747
99,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,581d84b3-717c-488c-8f53-c026f2012434,463743.533203125,10105.7724921946
100,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,54fcb509-97af-4d21-adbb-55e65be4425f,49683.67578125,1055.52438080432
101,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,e183afb7-fba7-4a42-85ce-5fcbe04722e0,11845.408203125,509.413652955902
102,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,91f814a9-b709-4bf1-becc-539af9450924,9508.77734375,643.006914388404
103,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,7c26c77b-f574-4713-9abd-bdc0d787f0bd,1538.619140625,160.603342341608
104,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,c8114a89-acde-4538-add9-cfe736a64d21,7724.78125,406.901147503738
105,CR,Regional Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/edfd0e7e022e496f964f5ef9876365a9/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/1355351ae9b04536ab0a2049a2797527/data,Commerciale régionale,719757ac-7760-43cd-b0f4-2564a8a05fe9,61993.314453125,1373.71578580706
106,CU,Uptown Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/18f5394d5a524263903005ba206b0789/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/624cfb58a4794bc7b849b9efc9fe19f7/data,Commerciale du centre-ville,7aa430e9-bf60-4528-9db5-be0dfdbccad6,3307.349609375,297.857757441583
107,CU,Uptown Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/18f5394d5a524263903005ba206b0789/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/624cfb58a4794bc7b849b9efc9fe19f7/data,Commerciale du centre-ville,d77bdb29-9116-4bf9-a477-0c6491ae57b0,18584.93359375,550.022111169983
108,CU,Uptown Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/18f5394d5a524263903005ba206b0789/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/624cfb58a4794bc7b849b9efc9fe19f7/data,Commerciale du centre-ville,39bfd88d-3f4d-4f0f-bb21-b1464bb9fea6,5462.830078125,299.354732400322
109,CU,Uptown Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/18f5394d5a524263903005ba206b0789/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/624cfb58a4794bc7b849b9efc9fe19f7/data,Commerciale du centre-ville,66717e55-e386-49a8-9c2c-0791a58ff101,18669.84765625,550.170821631784
110,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,8d34850b-70f7-44b0-964d-79e25e5892e5,578.21875,100.05121686964
111,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,95d3c91d-95cf-4d7b-a8da-b7e77a3f8684,2382.24609375,195.567728235098
112,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,26420233-85b7-4c9c-9efb-56e66ffd890c,7703.724609375,371.742814262966
113,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,47bf5bca-cd8c-4a92-a06f-f705f3b0b033,3721.958984375,308.326568174247
114,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,f94d379f-cba0-411f-baac-2731332ed323,6104.345703125,345.440442727905
115,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,8046d20f-efad-484a-a6d4-dd4cdf2db6d1,2304102.44921875,7465.00230628506
116,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,9c26af20-083c-4022-86ec-7a169cc364fc,405822.751953125,3027.37514777125
117,CG,General Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/66e8d43364964b23a76357bf9f98b1c6/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e720db3f4f046058fdfede94230e1e2/data,Commerciale générale,8912ebda-4145-4d17-94ae-391d3983109f,4235.61328125,318.344018563207
118,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,27c03681-61d3-4929-991b-ff738dfd2eed,1083.19921875,128.757601778729
119,CFN,Neighbourhood Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/4ea5010d1386434e87ec35e9bfffa032/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/28093ef5ca144d808c07cb2c70b1fcac/data,Installations communautaires de quartier,12d6e1d3-8f54-48f9-bf2e-428b7cd2e88d,10839.0390625,469.122527433513
120,CFN,Neighbourhood Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/4ea5010d1386434e87ec35e9bfffa032/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/28093ef5ca144d808c07cb2c70b1fcac/data,Installations communautaires de quartier,37f758a0-4b6e-4725-9f0b-cdf9cc3bdc2d,16775.130859375,569.283079977003
121,CFN,Neighbourhood Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/4ea5010d1386434e87ec35e9bfffa032/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/28093ef5ca144d808c07cb2c70b1fcac/data,Installations communautaires de quartier,6d39ad30-2a91-4ef2-82bb-b21710951f39,5402.609375,300.226861933647
122,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,abd8a4c4-5cba-4447-99b2-34c62101a180,270604.787109375,5305.52315811158
123,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,38de861b-4c86-4dc9-b8fe-bed84376ec7c,80855.35546875,2093.60615437707
124,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,a83ad059-e647-4cca-b638-5145bd7a51fe,8680.787109375,391.574852451016
125,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,f7140d52-e339-45c3-8bb8-dea154c71735,16023.138671875,556.314338184898
126,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,6bb6ab18-66bb-4db1-9904-dc32adf2b245,7108.47265625,330.191664933904
127,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,5e68a2f5-314f-472b-a0f5-33f04cd14897,4129.947265625,285.26114224599
128,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,417647e1-272d-418a-9d82-e1b14591c4d3,1503.712890625,177.506018558526
129,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,076cf25d-eaae-4509-bba8-a7d6cc1c657a,3332.654296875,295.52608479853
130,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,2c8a3112-35db-4a4b-bc72-5845dbcad05d,7539.390625,356.898326705807
131,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,c911280b-ff22-4bd1-8ec5-dcc2ec8724f6,8269.1875,383.313693842937
132,CFN,Neighbourhood Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/4ea5010d1386434e87ec35e9bfffa032/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/28093ef5ca144d808c07cb2c70b1fcac/data,Installations communautaires de quartier,011b59f5-a252-42b5-8870-7f7356d894ad,44959.591796875,1109.44770527531
133,CG,General Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/66e8d43364964b23a76357bf9f98b1c6/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e720db3f4f046058fdfede94230e1e2/data,Commerciale générale,f063b996-dcb9-4de5-86b7-66159c8ada6b,29659.6484375,866.706508823614
